WikipediaID,WikidataID,PrequelID,SequelID
29987717,Q5256497,NaN,NaN
11785553,Q442253,NaN,NaN
1839695,Q1166264,,Q1166265
10393442,Q7775248,NaN,NaN
4423146,Q1171334,Q2000541,Q1193581
23141260,Q7142575,NaN,NaN
370064,Q190588,NaN,NaN
5350083,Q4040454,Q4040454,Q4040454
11979452,Q4922955,NaN,NaN
9788230,Q29045110,NaN,NaN
11777387,Q2712836,NaN,NaN
5852474,Q6316523,NaN,NaN
11774920,Q11748166,NaN,NaN
14620828,Q3246572,NaN,NaN
18902552,Q3226570,NaN,NaN
30873570,Q7939718,NaN,NaN
7005188,Q2441978,NaN,NaN
5734151,Q3536789,NaN,NaN
11110433,Q1192054,NaN,NaN
5578025,Q3269928,NaN,NaN
24774671,Q3203024,NaN,NaN
3833791,Q6091389,NaN,NaN
16694193,Q4721921,NaN,NaN
18756704,Q4695049,NaN,NaN
31967602,Q6374852,NaN,NaN
31207174,Q2933040,NaN,NaN
16995389,Q3742374,NaN,NaN
32802295,Q7715419,NaN,NaN
34549718,Q3616623,NaN,NaN
29672811,Q6015165,NaN,NaN
3365597,Q540931,Q776787,Q2961440
1717500,Q7627071,NaN,NaN
8711984,Q2004483,NaN,NaN
27314248,Q2467712,NaN,NaN
20836034,Q174938,NaN,NaN
874208,Q2133691,NaN,NaN
29759047,Q5270936,NaN,NaN
2891683,Q1165155,Q1165155,Q1165155
23173580,Q5457774,NaN,NaN
217982,Q311638,NaN,Q311638
12381664,Q2712836,NaN,NaN
12187245,Q5122583,NaN,NaN
35131540,Q4915269,NaN,NaN
19932154,Q1304420,NaN,NaN
21659424,Q4918866,NaN,NaN
7086655,Q590915,NaN,NaN
27658890,Q964657,NaN,NaN
5830543,Q3365051,NaN,NaN
26119991,Q603313,NaN,NaN
36354255,Q6455537,NaN,NaN
36582534,Q287708,NaN,NaN
18920491,Q4959324,NaN,NaN
26529539,Q7621541,NaN,NaN
6819266,Q6804466,NaN,NaN
7847214,Q2177752,NaN,NaN
33068721,Q7653988,NaN,NaN
24166224,Q7764320,NaN,NaN
4063909,Q7752816,NaN,NaN
19920418,Q7091150,NaN,NaN
1416397,Q843198,Q832105,NaN
21708882,Q2712836,NaN,NaN
9079170,Q1536123,NaN,NaN
19750979,Q4369894,NaN,NaN
15079543,Q7722046,NaN,NaN
35252090,Q2712836,NaN,NaN
22810256,Q3227617,NaN,NaN
28762670,Q12126725,NaN,NaN
18768247,Q5287493,Q5287493,NaN
18612867,Q1931001,Q1931001,Q1931001
31089974,Q6928904,NaN,NaN
14385736,Q7797590,NaN,NaN
29831974,Q911499,NaN,NaN
5565988,Q247182,NaN,NaN
31153503,Q7647345,NaN,NaN
24660480,Q7939708,NaN,NaN
24597709,Q636038,NaN,NaN
2552477,Q6984432,NaN,NaN
3153023,Q851810,NaN,NaN
5942246,Q2192521,NaN,NaN
22174418,Q6741962,NaN,NaN
5179763,Q6961222,NaN,NaN
29154943,Q5637265,NaN,NaN
3997113,Q7760352,NaN,NaN
1512623,Q5685379,NaN,NaN
32726340,Q4880876,NaN,NaN
16200003,Q7809170,NaN,NaN
35796862,Q7062183,NaN,NaN
12583457,Q3201413,NaN,NaN
1028910,Q672528,NaN,NaN
6334524,Q2717510,NaN,NaN
29117537,Q5879312,NaN,NaN
33636563,Q6154042,NaN,NaN
1936710,Q5151735,NaN,NaN
14177705,Q1757377,NaN,NaN
23003389,Q4655479,NaN,NaN
20976891,Q5582853,NaN,NaN
12133251,Q5247653,NaN,NaN
32353011,Q7511865,NaN,NaN
4343437,Q7764937,NaN,NaN
26633637,Q4721607,NaN,NaN
702632,Q584057,Q473628,Q1032889
11682192,Q837852,NaN,NaN
3152104,Q198611,NaN,NaN
26758367,Q4916999,NaN,NaN
35238966,Q6956525,NaN,NaN
20812190,Q4839678,NaN,NaN
10605031,Q5100167,NaN,NaN
21954197,Q7438998,NaN,NaN
10428115,Q7622421,NaN,NaN
20206918,Q5307362,NaN,NaN
14584097,Q3145064,NaN,NaN
24010150,Q7715751,NaN,NaN
5517504,Q2614341,NaN,NaN
33907248,Q4660747,NaN,NaN
8252544,Q4696746,NaN,NaN
101398,Q898721,NaN,NaN
9176509,Q7142483,NaN,NaN
12305442,Q3228497,NaN,NaN
9307828,Q3062091,NaN,NaN
31212002,Q7272939,NaN,NaN
8268725,Q7731602,NaN,NaN
35928384,Q7827316,NaN,NaN
5020340,Q1549119,NaN,NaN
31926204,Q7770883,NaN,NaN
15448409,Q7828561,NaN,NaN
26624894,Q3988896,NaN,NaN
26540254,Q2056463,NaN,NaN
7128713,Q742086,NaN,NaN
5855933,Q4900534,NaN,NaN
4021176,Q241309,NaN,NaN
7901981,Q3987896,NaN,NaN
18164604,Q4656074,NaN,NaN
32456663,Q4721972,NaN,NaN
17776794,Q905385,NaN,NaN
2757780,Q151737,NaN,NaN
29443845,Q7132633,NaN,NaN
190393,Q2302213,NaN,NaN
28786201,Q7766996,NaN,NaN
3302820,Q7603733,NaN,NaN
8458384,Q7936091,NaN,NaN
11529249,Q1962827,NaN,NaN
4398477,Q567579,NaN,NaN
25645569,Q143090,NaN,NaN
398389,Q7522653,NaN,NaN
7148350,Q3227001,NaN,NaN
32564886,Q3794352,NaN,NaN
18207527,Q3020242,NaN,NaN
32183353,Q5287239,NaN,NaN
29377933,Q2712836,NaN,NaN
11670299,Q838078,NaN,NaN
10398987,Q1139236,NaN,NaN
28747151,Q4643582,NaN,NaN
20115609,Q7732083,NaN,NaN
20985883,Q5183809,NaN,NaN
31155308,Q4817206,NaN,NaN
31087579,Q7280189,NaN,NaN
32183127,Q7405344,NaN,NaN
1613731,Q4979715,NaN,NaN
8806034,Q4714432,NaN,NaN
2279228,Q852075,NaN,NaN
6764425,Q3492096,NaN,NaN
32955671,Q3331176,NaN,NaN
1766476,Q498809,NaN,NaN
25493478,Q7077837,NaN,NaN
5988501,Q867804,NaN,NaN
3977323,Q4378026,NaN,NaN
3539355,Q4105683,NaN,NaN
23933545,Q8055085,NaN,NaN
4081959,Q617243,NaN,NaN
20904672,Q7460095,NaN,NaN
18278389,Q4658992,NaN,NaN
5768034,Q4805714,NaN,NaN
4054314,Q1755591,NaN,NaN
4271752,Q5197811,NaN,NaN
23570340,Q7717640,NaN,NaN
2422360,Q1456124,NaN,NaN
1339073,Q7936343,NaN,NaN
1908729,Q1160813,NaN,NaN
31156384,Q6782631,NaN,NaN
14855907,Q702222,NaN,NaN
2215314,Q4929111,NaN,NaN
23669481,Q16923899,NaN,NaN
31156794,Q6813836,NaN,NaN
32691963,Q3904389,NaN,NaN
13733561,Q2139572,NaN,NaN
32017079,Q7081269,NaN,NaN
12286028,Q6551946,NaN,NaN
12310614,Q7751970,NaN,NaN
4151108,Q1617874,NaN,NaN
8499752,Q3535705,NaN,NaN
3990425,Q2420783,NaN,NaN
5112304,Q1217242,NaN,NaN
4671604,Q2923057,NaN,NaN
25997227,Q1219559,NaN,NaN
7425422,Q16960657,NaN,NaN
6675831,Q5183082,NaN,NaN
2730274,Q1771352,NaN,NaN
13632911,Q5226866,NaN,NaN
25015679,Q206740,Q778696,Q1304755
2967115,Q1585062,NaN,NaN
11737275,Q2712836,NaN,NaN
15896980,Q7795988,NaN,NaN
31513994,Q390914,NaN,NaN
32967220,Q3703816,NaN,NaN
23916341,Q2712836,NaN,NaN
731868,Q4373818,NaN,NaN
452017,Q291170,NaN,NaN
31156293,Q6353102,NaN,NaN
7146876,Q3842359,NaN,NaN
3373525,Q722382,NaN,NaN
7489696,Q7992690,NaN,NaN
9917462,Q1994174,NaN,NaN
20548857,Q7735975,NaN,NaN
23666510,Q2814503,NaN,NaN
149928,Q147845,NaN,NaN
25679258,Q7882180,NaN,NaN
1194710,Q32910,NaN,NaN
20757962,Q4163576,NaN,NaN
31029214,Q7307939,NaN,NaN
9072423,Q1557388,NaN,NaN
35248760,Q7530348,NaN,NaN
19411001,Q3067968,NaN,NaN
31576385,Q2712836,NaN,NaN
14697478,Q9632199,NaN,NaN
5220533,Q6933097,NaN,NaN
2384968,Q4401668,NaN,NaN
6644383,Q2905624,NaN,NaN
14074264,Q7735758,NaN,NaN
14353418,Q6736996,NaN,NaN
32708460,Q176147,NaN,NaN
33362692,Q3473151,NaN,NaN
35996268,Q5053008,NaN,NaN
30108283,Q2712836,NaN,NaN
42225,Q1334572,NaN,NaN
9628023,Q3071655,NaN,NaN
32073447,Q7084873,NaN,NaN
10381988,Q4656548,NaN,NaN
23839545,Q6912919,NaN,NaN
21880834,Q7858956,NaN,NaN
26559182,Q1710361,Q1710361,NaN
192911,Q542507,NaN,NaN
23266463,Q2971259,NaN,NaN
5176365,Q2082779,NaN,NaN
8423965,Q5583239,NaN,NaN
22645078,Q4318394,NaN,NaN
10381990,Q3279817,NaN,NaN
13065141,Q7715669,NaN,NaN
7548287,Q1162105,NaN,NaN
30277039,Q513449,NaN,NaN
26088853,Q3880781,NaN,NaN
10064426,Q262262,NaN,Q262262
7806396,Q6369140,NaN,NaN
9043017,Q7123187,NaN,NaN
31585384,Q4244005,NaN,NaN
18620994,Q3786048,NaN,NaN
21550236,Q3791058,NaN,NaN
24445449,Q8060213,NaN,NaN
3642001,Q3506548,NaN,NaN
24235407,Q3867093,NaN,NaN
3697394,Q467379,NaN,NaN
1622081,Q6365031,NaN,NaN
27757283,Q7993427,NaN,NaN
19286405,Q7129898,NaN,NaN
35646369,Q7302451,NaN,NaN
21251674,Q5462332,NaN,NaN
30296704,Q327027,NaN,NaN
42224,Q331277,NaN,NaN
7053488,Q3137375,NaN,NaN
33033757,Q3073310,NaN,NaN
20388314,Q7045192,NaN,NaN
34171559,Q6925129,NaN,NaN
13599411,Q7750052,NaN,NaN
10989957,Q7679384,NaN,NaN
30879026,Q6945105,NaN,NaN
32076110,Q5880305,NaN,NaN
18066633,Q7754776,NaN,NaN
22884413,Q7758822,NaN,NaN
20156782,Q559187,NaN,NaN
31497189,Q5418063,NaN,NaN
14075900,Q4660151,NaN,NaN
33213875,Q5269482,NaN,NaN
9535161,Q2712836,NaN,NaN
28997861,Q2426348,NaN,NaN
33052281,Q7733022,NaN,NaN
36408903,Q3236344,Q2947078,Q16682960
18912773,Q7723474,NaN,NaN
8002811,Q7538789,NaN,NaN
10617974,Q6929026,NaN,NaN
2547497,Q1877215,NaN,NaN
36021107,Q6413063,NaN,NaN
13796179,Q5278119,NaN,NaN
10268339,Q3197497,NaN,NaN
21435651,Q690615,NaN,NaN
33052656,Q6347859,NaN,NaN
26176323,Q5526299,NaN,NaN
20903445,Q3417312,NaN,NaN
4204718,Q7897171,NaN,NaN
8612245,Q2657630,NaN,NaN
20969450,Q4880792,NaN,NaN
27422332,Q7769031,NaN,NaN
4492414,Q2048579,NaN,Q2048579
31960540,Q7742687,NaN,NaN
228274,Q207130,NaN,NaN
24138832,Q3090898,NaN,NaN
5985349,Q555851,NaN,NaN
9523974,Q2712836,NaN,NaN
16368684,Q385951,NaN,NaN
9391540,Q960579,NaN,NaN
2932836,Q2128630,NaN,NaN
14380672,Q1632388,NaN,NaN
6951035,Q3425330,NaN,NaN
3851528,Q2065792,NaN,NaN
5541013,Q638428,NaN,NaN
29639361,Q7156694,NaN,NaN
31129842,Q7501279,NaN,NaN
5760732,Q3424385,NaN,NaN
7189847,Q7111767,NaN,NaN
9915882,Q7067832,NaN,NaN
21595282,Q1304344,NaN,NaN
10405777,Q4747217,NaN,NaN
31630850,Q3459069,NaN,NaN
5469853,Q2096663,NaN,NaN
97758,Q323827,NaN,NaN
35806569,Q7993452,NaN,NaN
26286352,Q5977772,NaN,NaN
21529287,Q1169655,NaN,NaN
27266128,Q6748031,NaN,NaN
35786367,Q4986218,NaN,NaN
30581507,Q6720896,NaN,NaN
32336331,Q3391330,NaN,NaN
9691132,Q625754,NaN,NaN
19961035,Q13655873,NaN,NaN
20294191,Q5477656,NaN,NaN
31025141,Q7229911,NaN,NaN
2296357,Q2025320,NaN,NaN
21757558,Q7124363,NaN,NaN
24643106,Q6421261,NaN,NaN
10776597,Q6061027,NaN,NaN
4295195,Q222800,NaN,Q1090390
11373457,Q7238700,NaN,NaN
14850502,Q7557182,NaN,NaN
32767328,Q10333988,NaN,NaN
18785681,Q1165054,NaN,NaN
28539916,Q6785112,NaN,NaN
13203775,Q7997878,NaN,NaN
28185107,Q323275,NaN,NaN
21142000,Q5354423,NaN,NaN
4321754,Q2637288,NaN,NaN
33885298,Q6902267,NaN,NaN
31025780,Q2749779,NaN,NaN
3150333,Q4838220,NaN,NaN
12593770,Q2712836,NaN,NaN
15400276,Q1514641,NaN,NaN
26424577,Q7714539,NaN,NaN
23689509,Q7768930,NaN,NaN
17706738,Q13501943,NaN,NaN
5541000,Q5439352,NaN,NaN
16931022,Q7729898,NaN,NaN
20533051,Q385015,NaN,NaN
36177096,Q3640799,NaN,NaN
31361927,Q6361536,NaN,NaN
23815816,Q7766151,NaN,NaN
24576647,Q7575469,NaN,NaN
33777905,Q1613559,NaN,NaN
15355754,Q2826295,NaN,NaN
32075074,Q7776663,NaN,NaN
7077690,Q6965803,NaN,NaN
26706989,Q4949247,NaN,NaN
31276579,Q1454546,NaN,NaN
24272743,Q1456410,NaN,NaN
21870282,Q2934753,NaN,NaN
2567839,Q1664541,NaN,NaN
27007429,Q3736040,NaN,NaN
9170349,Q4804211,NaN,NaN
13914278,Q12929982,NaN,NaN
5807275,Q3067280,NaN,NaN
11324389,Q287536,NaN,NaN
18510606,Q4547217,Q4547217,Q4547217
26284735,Q7232245,NaN,NaN
18612851,Q703301,NaN,Q703301
20904688,Q2712836,NaN,NaN
9776903,Q80981,NaN,NaN
27359996,Q7420101,NaN,NaN
17055534,Q380848,NaN,NaN
21743943,Q634465,NaN,NaN
31083557,Q93689,NaN,NaN
30759676,Q6510568,NaN,NaN
13309010,Q7760494,NaN,NaN
33617855,Q1194571,NaN,NaN
24166257,Q6770616,NaN,NaN
15525833,Q7728531,NaN,NaN
28855797,Q5021742,NaN,NaN
13131974,Q7760679,NaN,NaN
145359,Q241218,Q471842,Q579757
465418,Q1138818,NaN,NaN
24161229,Q4660984,NaN,NaN
3649554,Q1141177,NaN,NaN
44457,Q505135,NaN,NaN
24402957,Q3549266,NaN,NaN
32589925,Q5435051,NaN,NaN
17727825,Q15128692,NaN,NaN
31386439,Q6469747,NaN,NaN
4173885,Q7775471,NaN,NaN
28275559,Q4943526,NaN,NaN
24003402,Q4317515,NaN,NaN
4195543,Q662838,NaN,NaN
8770396,Q922099,NaN,NaN
33785882,Q171711,Q213081,Q20023116
2428475,Q207494,NaN,NaN
20318343,Q7718860,NaN,NaN
2980944,Q93663,NaN,NaN
1192473,Q9363033,Q9363033,NaN
30396226,Q2712836,NaN,NaN
33945297,Q1003197,NaN,NaN
20391295,Q1041743,NaN,NaN
11492955,Q7532651,NaN,NaN
3996702,Q7900383,NaN,NaN
1155649,Q1784355,NaN,NaN
30849012,Q6072628,NaN,NaN
32603808,Q4656354,NaN,NaN
10330008,Q7715904,NaN,NaN
14861958,Q7461526,NaN,NaN
3103111,Q5359293,NaN,NaN
5694861,Q2712836,NaN,NaN
19762913,Q12328074,NaN,NaN
7297949,Q16078804,NaN,NaN
12117119,Q5195289,NaN,NaN
32874614,Q15039601,NaN,NaN
145046,Q1580399,NaN,NaN
27730746,Q7732939,NaN,NaN
7715229,Q685516,NaN,NaN
23631832,Q591556,NaN,NaN
31844197,Q4791318,NaN,NaN
5123600,Q7969809,NaN,NaN
3459677,Q7459913,NaN,NaN
14514409,Q7752801,NaN,NaN
7275297,Q6012708,NaN,NaN
23993526,Q5178815,NaN,NaN
21752454,Q1161843,NaN,NaN
34759753,Q5270884,NaN,NaN
17653116,Q11691732,NaN,NaN
12761868,Q3200631,NaN,NaN
12590892,Q8054799,NaN,NaN
2229439,Q1215722,NaN,NaN
27863959,Q2272891,NaN,NaN
18032354,Q2712836,NaN,NaN
11040373,Q1345821,NaN,NaN
12191190,Q5227902,NaN,NaN
16489330,Q1251094,NaN,NaN
4333908,Q3473448,NaN,NaN
32358869,Q5185247,NaN,NaN
18727961,Q7216,Q7216,NaN
19685666,Q7237322,NaN,NaN
27913819,Q6935275,NaN,NaN
16974971,Q16376665,NaN,NaN
16959056,Q1754224,NaN,NaN
3583927,Q222040,NaN,NaN
963435,Q486954,NaN,NaN
6302410,Q2712836,NaN,NaN
12549755,Q7990667,NaN,NaN
3907749,Q300509,NaN,NaN
27067663,Q6441390,NaN,NaN
24489244,Q4842934,NaN,NaN
32942612,Q3988393,NaN,NaN
597576,Q162997,NaN,NaN
13987389,Q16954725,NaN,NaN
35409414,Q4329844,NaN,NaN
17023365,Q7738476,NaN,NaN
12594504,Q4899130,NaN,NaN
12403960,Q3553394,NaN,NaN
24351447,Q4934676,NaN,NaN
28367834,Q5251020,NaN,NaN
26887223,Q7317191,NaN,NaN
23824762,Q1326554,NaN,NaN
32473709,Q3988002,NaN,NaN
23687651,Q6823078,NaN,NaN
20579746,Q10981869,NaN,NaN
24645176,Q7982972,NaN,NaN
7297797,Q2712836,NaN,NaN
3367826,Q212129,NaN,NaN
3928484,Q3070966,NaN,NaN
19125093,Q6123070,NaN,NaN
2477367,Q2040235,NaN,NaN
25931827,Q7638704,NaN,NaN
27438154,Q7975782,NaN,NaN
30847307,Q3819347,NaN,NaN
12189402,Q2712836,NaN,NaN
17384479,Q2366200,NaN,NaN
24301781,Q5466904,NaN,NaN
30489702,Q7534750,NaN,NaN
20904353,Q6372723,NaN,NaN
14077474,Q2712836,NaN,NaN
99025,Q517265,NaN,NaN
19908244,Q6991671,NaN,NaN
22970514,Q6322295,NaN,NaN
19092529,Q1947700,NaN,NaN
2211811,Q747877,NaN,Q747877
20546140,Q1800357,Q1130317,Q7416646
2337370,Q471423,NaN,NaN
5569730,Q553194,NaN,NaN
31894215,Q3429776,NaN,NaN
33306594,Q12126302,NaN,NaN
29103170,Q7709287,NaN,NaN
17661371,Q3819484,NaN,NaN
32976903,Q7746387,NaN,NaN
13341216,Q7756284,NaN,NaN
22643375,Q2051032,NaN,NaN
31312052,Q7757022,NaN,NaN
6243001,Q1114422,NaN,NaN
45481,Q426196,NaN,NaN
19104446,Q5038893,NaN,NaN
6340115,Q1516532,NaN,NaN
1952819,Q839019,Q11501079,Q27902631
20579730,Q4900721,NaN,NaN
1962514,Q2455791,NaN,NaN
4114160,Q1272202,NaN,NaN
24050709,Q4309266,NaN,NaN
12724719,Q6059058,NaN,NaN
31759094,Q2712836,NaN,NaN
25401485,Q7769191,NaN,NaN
24273686,Q7735320,NaN,NaN
21881879,Q7719831,NaN,NaN
29832039,Q1121843,NaN,NaN
24577679,Q4185590,NaN,Q4185590
11779229,Q6353928,NaN,NaN
11373959,Q5207357,NaN,NaN
17260746,Q247470,NaN,NaN
36003594,Q5467037,NaN,NaN
33654066,Q2712836,NaN,NaN
2323811,Q1671523,NaN,NaN
76298,Q727334,NaN,NaN
33181037,Q5216112,NaN,NaN
18214555,Q612994,NaN,NaN
29993121,Q4851888,NaN,NaN
28857780,Q4339533,NaN,NaN
3225960,Q1133710,NaN,NaN
3183908,Q3818851,Q3818851,NaN
28379468,Q7912898,NaN,NaN
20677796,Q5247588,NaN,NaN
23552035,Q791573,NaN,NaN
1968060,Q12126943,NaN,NaN
28373734,Q7126012,NaN,NaN
2461103,Q147921,NaN,NaN
5374848,Q1982076,NaN,NaN
21107874,Q1655150,NaN,NaN
19080681,Q12125240,NaN,NaN
29162036,Q7769893,NaN,NaN
9808896,Q7904359,NaN,NaN
22321588,Q6603450,NaN,NaN
12620199,Q1332634,NaN,NaN
669546,Q1169951,NaN,NaN
24567664,Q2758931,NaN,NaN
2506456,Q3465099,NaN,NaN
13998901,Q7372462,NaN,NaN
29155266,Q1986874,NaN,NaN
12620205,Q690783,NaN,NaN
9051314,Q4807071,NaN,NaN
4213213,Q5186081,NaN,NaN
6004920,Q5555796,Q5555796,Q5555796
18317315,Q6349887,NaN,NaN
20236176,Q2712836,NaN,NaN
20903066,Q5436819,NaN,NaN
5975925,Q890660,NaN,NaN
29113786,Q2712836,NaN,NaN
13444531,Q2454829,NaN,NaN
33188670,Q108864873,NaN,NaN
2596143,Q1198100,NaN,NaN
26725423,Q875197,NaN,NaN
1117653,Q7492110,NaN,NaN
7237679,Q7765819,NaN,NaN
27517063,Q968318,NaN,NaN
5376856,Q323820,NaN,NaN
9947388,Q40321,NaN,NaN
33010865,Q7659804,NaN,NaN
13119916,Q3025766,NaN,NaN
28694827,Q5469683,NaN,NaN
29759530,Q987069,NaN,NaN
33194261,Q2067318,NaN,NaN
15141609,Q1219026,NaN,NaN
4702014,Q1028499,NaN,NaN
15308521,Q5036938,NaN,NaN
1482867,Q1955868,NaN,NaN
19593848,Q5963211,NaN,NaN
12276248,Q4986167,NaN,NaN
27756303,Q3208885,NaN,NaN
34070403,Q134075,NaN,NaN
1809414,Q1056727,NaN,NaN
22029078,Q4930813,NaN,NaN
32329400,Q925448,NaN,NaN
28774278,Q7820283,NaN,NaN
1482869,Q947958,NaN,NaN
29121828,Q7753088,NaN,NaN
2674935,Q6944937,NaN,NaN
4491061,Q841948,NaN,NaN
20669,Q39571,Q274520,Q196602
22278706,Q5030412,NaN,NaN
21103667,Q1953227,NaN,NaN
3430754,Q1156484,Q1156484,Q1156484
27437976,Q3352667,NaN,NaN
9459007,Q2016076,NaN,NaN
18178706,Q3772910,NaN,NaN
6862788,Q2344231,NaN,NaN
30033566,Q16249655,NaN,NaN
36276825,Q16251125,NaN,NaN
24654654,Q7798459,NaN,NaN
26780634,Q736498,NaN,NaN
14756120,Q2712836,NaN,NaN
7769036,Q585415,NaN,NaN
957331,Q240713,Q240713,NaN
31662759,Q7240191,NaN,NaN
1276298,Q2544906,NaN,NaN
2654820,Q7753336,NaN,NaN
13434535,Q7751703,NaN,NaN
4213209,Q1418017,NaN,NaN
15683647,Q7031765,NaN,NaN
11442654,Q2712836,NaN,NaN
24691852,Q7598540,NaN,NaN
35799385,Q5614495,NaN,NaN
24284414,Q199732,NaN,NaN
32483851,Q2712836,NaN,NaN
18708666,Q5698070,NaN,NaN
10707025,Q4842485,NaN,NaN
28625636,Q7376250,NaN,NaN
24427416,Q1092576,NaN,NaN
27067766,Q7283577,NaN,NaN
8505878,Q5357489,NaN,NaN
31563790,Q5517561,NaN,NaN
33366521,Q3296390,NaN,NaN
20428509,Q7050043,Q7050043,NaN
31026316,Q633399,NaN,NaN
34457467,Q6928717,NaN,NaN
9246010,Q2305306,NaN,NaN
28839377,Q7762039,NaN,NaN
21602179,Q1825255,NaN,NaN
1954198,Q3232718,NaN,NaN
27270268,Q2712836,NaN,NaN
27280443,Q7761042,NaN,NaN
28476261,Q6772071,NaN,NaN
27249473,Q473970,NaN,NaN
6793410,Q6603450,NaN,NaN
28846115,Q5946373,NaN,NaN
20518504,Q10384391,NaN,NaN
3616797,Q128518,NaN,Q128518
14144257,Q5618730,NaN,NaN
8993730,Q4905179,NaN,NaN
7794617,Q5128451,NaN,NaN
7277772,Q6461229,NaN,NaN
13544172,Q1199649,Q1199649,NaN
24065285,Q48674299,NaN,NaN
975913,Q669231,NaN,NaN
7403372,Q926134,NaN,NaN
8215272,Q5315348,NaN,NaN
6804255,Q1646487,NaN,NaN
22745666,Q6426192,NaN,NaN
5867352,Q17049223,NaN,NaN
9912608,Q6827061,NaN,NaN
27856314,Q3427603,NaN,NaN
35574434,Q7339345,NaN,NaN
28408046,Q7898431,NaN,NaN
32726298,Q7091387,NaN,NaN
17733106,Q5151744,NaN,NaN
8849307,Q7773146,NaN,NaN
27339219,Q305095,NaN,NaN
1836523,Q2460006,NaN,NaN
18265287,Q8001331,NaN,NaN
9916355,Q7637436,NaN,NaN
5938554,Q2712836,NaN,NaN
21751211,Q3275384,NaN,NaN
33539700,Q7766023,NaN,NaN
27268596,Q4686562,NaN,NaN
14134377,Q12125032,NaN,NaN
7211476,Q4898741,NaN,NaN
28993970,Q974036,NaN,NaN
25309084,Q6973971,NaN,NaN
13435137,Q4802911,NaN,NaN
33759628,Q555803,NaN,NaN
32330027,Q548919,NaN,NaN
32977452,Q7796876,NaN,NaN
27813251,Q3351117,NaN,NaN
4884523,Q490051,NaN,NaN
20425100,Q531261,NaN,NaN
32801230,Q501476,Q501476,NaN
2269399,Q8328,NaN,NaN
14617357,Q3024144,NaN,NaN
29256456,Q5050295,NaN,NaN
28317618,Q7548307,NaN,NaN
32456602,Q5501430,NaN,NaN
23691846,Q3952042,NaN,NaN
9492034,Q7636787,NaN,NaN
26736902,Q5433674,NaN,NaN
7404698,Q463768,NaN,NaN
4609022,Q2077536,NaN,NaN
10508900,Q5564667,NaN,NaN
10386323,Q3207751,NaN,NaN
13995078,Q7622850,NaN,NaN
34556576,Q5456402,NaN,NaN
4136636,Q7730990,NaN,NaN
22301502,Q4942754,NaN,NaN
20927374,Q7637440,NaN,NaN
9231651,Q1198613,NaN,NaN
13445119,Q7773290,NaN,NaN
6140980,Q4430792,NaN,NaN
1837593,Q2309514,NaN,NaN
12748118,Q985020,NaN,NaN
24162851,Q581201,NaN,NaN
20837986,Q128965,NaN,NaN
147829,Q1211716,NaN,NaN
8407658,Q2927464,NaN,NaN
36524272,Q6473215,NaN,NaN
2196929,Q2907495,NaN,NaN
17694365,Q4634501,NaN,NaN
1771007,Q604180,NaN,NaN
18864537,Q1549480,NaN,NaN
24043664,Q2054929,NaN,NaN
28379623,Q4930908,NaN,NaN
317647,Q207916,Q19089,Q212145
27960684,Q12125853,NaN,NaN
14760693,Q3489707,NaN,NaN
24603977,Q6361272,NaN,NaN
9416837,Q653974,NaN,NaN
36370635,Q4631752,NaN,NaN
27970922,Q7091206,NaN,NaN
34459609,Q5732259,NaN,NaN
2413574,Q1767655,NaN,NaN
28978870,Q7033786,NaN,NaN
10792027,Q7710276,NaN,NaN
19603190,Q7828792,NaN,Q7828792
7305989,Q322776,NaN,NaN
670514,Q1616185,NaN,NaN
3041100,Q10517366,NaN,NaN
5476946,Q466611,Q192724,Q205028
24559741,Q7200336,NaN,NaN
14286254,Q669591,NaN,NaN
17911663,Q1622359,NaN,NaN
31638720,Q571032,NaN,NaN
31131439,Q5255464,NaN,NaN
19806592,Q1628598,NaN,NaN
18092162,Q7112991,NaN,NaN
7463777,Q3350636,NaN,NaN
20904269,Q4831999,NaN,NaN
33440196,Q7736608,NaN,NaN
273456,Q1305705,NaN,Q1305705
22277244,Q245920,NaN,NaN
32358656,Q1448253,NaN,NaN
23990537,Q998317,NaN,NaN
5799748,Q7730003,NaN,NaN
3898628,Q7992681,NaN,NaN
31943865,Q12125866,NaN,NaN
29164086,Q7730017,NaN,NaN
25716852,Q2712836,NaN,NaN
26163439,Q2299929,NaN,NaN
34049319,Q7073240,NaN,NaN
5600552,Q643902,NaN,NaN
33480755,Q5572136,NaN,NaN
23889556,Q4743299,NaN,NaN
1758538,Q7597245,NaN,NaN
19270344,Q7181448,NaN,NaN
31322663,Q7983123,NaN,NaN
3177047,Q951786,NaN,NaN
560449,Q1138382,NaN,NaN
7632943,Q2712836,NaN,NaN
779811,Q7775155,NaN,NaN
31323104,Q616363,NaN,NaN
4304543,Q2928229,NaN,NaN
5766232,Q5157420,NaN,NaN
28362223,Q4919656,NaN,NaN
379529,Q1158792,Q1158834,Q3366886
34518350,Q2414754,NaN,NaN
5586167,Q7105284,NaN,NaN
36457881,Q2712836,NaN,NaN
31011459,Q8987496,NaN,NaN
10792028,Q6819139,NaN,NaN
21088926,Q3280612,NaN,NaN
32603015,Q1763176,NaN,NaN
24650088,Q7522800,NaN,NaN
1368434,Q466846,NaN,NaN
26187354,Q7786103,NaN,NaN
3341961,Q2633405,NaN,NaN
13144048,Q3460429,NaN,NaN
25894531,Q7825301,Q7825301,Q7825301
